id,time_published,year,month,weekday_utc,reading_time,score,readingCount,commentsCount,favoritesCount,main_hub,language,type
382091,1437735702,2015,7,4,3,14,14012,26,23,3d-printers,ru,article
310448,1474459193,2016,9,2,5,21,10242,15,34,web_payment_ru,ru,article
127308,1314642149,2011,8,0,2,23,1046,40,3,instant_messaging,ru,article
277393,1456299591,2016,2,2,3,7,8272,6,71,sys_admin,ru,article
421359,1535380170,2018,8,0,8,31,5906,10,21,jugru,ru,article
190126,1376546395,2013,8,3,8,83,63660,129,89,yotadevices,ru,article
186028,1373350970,2013,7,1,3,27,33034,3,126,gtd,ru,article
660333,1649704063,2022,4,0,6,3,11049,4,39,javascript,ru,article
529190,1605979644,2020,11,5,4,16,21701,62,14,programming,ru,article
224891,1401705919,2014,6,0,7,-10,9496,30,39,muk,ru,article
422521,1536243571,2018,9,3,2,13,4854,18,11,vivaldi,ru,article
156637,1351580679,2012,10,1,5,55,15404,177,163,i_am_advertising,ru,article
13985,1189509847,2007,9,1,1,9,19674,50,18,webdev,ru,article
90076,1270530260,2010,4,1,1,45,91,57,10,maths,ru,article
694434,1666249285,2022,10,3,1,3,1577,1,2,business-laws,ru,news
348678,1518165089,2018,2,4,7,10,2468,0,6,productivity_inside,ru,article
598335,1640684775,2021,12,1,4,12,3001,10,15,southbridge,ru,article
650731,1644490888,2022,2,3,7,22,7093,28,18,T1Holding,ru,article
335246,1502274993,2017,8,2,4,5,2426,2,9,1cloud,ru,article
36104,1199120095,2007,12,0,1,0,371,6,0,closet,ru,unknown
15953,1194553057,2007,11,3,6,0,402,2,2,closet,ru,article
419335,1533502149,2018,8,6,4,27,14258,1,49,zfort,ru,article
220521,1398242139,2014,4,2,5,61,30092,40,84,infosecurity,ru,article
115727,1300435424,2011,3,4,4,37,2094,22,20,net,ru,article
353274,1523446327,2018,4,2,5,19,15116,1,111,veeam,ru,article
552120,1618317847,2021,4,1,11,-3,5631,21,14,analysis_design,ru,article
364479,1418750755,2014,12,1,4,6,10528,58,41,madrobots,ru,article
285762,1423494729,2015,2,0,3,13,1059,4,3,research,ru,article
384341,1445245673,2015,10,0,1,13,26025,33,51,ua-hosting,ru,article
21016,1204271152,2008,2,4,1,-8,379,8,1,closet,ru,article
99650,1279661211,2010,7,1,1,39,1531,36,4,itcompanies,ru,article
537736,1611641809,2021,1,1,9,2,6641,2,46,open_source,ru,article
583770,1634326469,2021,10,4,3,31,12507,84,47,open_source,ru,article
426053,1539334801,2018,10,4,9,20,11796,7,85,ruvds,ru,article
60564,1243404340,2009,5,2,1,8,387,7,0,itcompanies,ru,article
531852,1607415388,2020,12,1,10,1,2591,3,11,icl_services,ru,article
298942,1456473648,2016,2,4,7,9,22036,1,42,testutor,ru,article
696304,1667464022,2022,11,3,5,-8,6162,17,23,amvera,ru,article
424021,1537536690,2018,9,4,5,8,34626,13,203,plarium,ru,article
141680,1333891731,2012,4,6,1,37,11622,30,66,arduino,ru,article
57792,1240293741,2009,4,1,2,40,3417,77,28,itcompanies,ru,article
216233,1395145238,2014,3,1,5,21,25439,7,102,iticapital,ru,article
160761,1354212828,2012,11,3,6,1,8546,13,13,cad_cam,ru,article
21862,1205766411,2008,3,0,1,-24,1771,5,1,closet,ru,article
415591,1530234601,2018,6,4,4,102,197905,509,67,notebooks,ru,article
555688,1620126080,2021,5,1,1,11,5391,12,2,flash_platform,ru,news
155111,1350480142,2012,10,2,4,10,54840,7,181,php,ru,article
321150,1486132967,2017,2,4,6,9,15450,22,76,domains,ru,article
489836,1582623160,2020,2,1,6,9,6775,58,25,itelma,ru,article
111706,1294816246,2011,1,2,2,5,2060,18,0,android_dev,ru,article
352210,1522399433,2018,3,4,11,16,22172,23,45,1c,ru,article
370811,1505755360,2017,9,0,5,9,10969,4,3,kingston_technology,ru,article
383971,1441830664,2015,9,2,1,20,8955,5,10,popular_science,ru,article
416431,1530889062,2018,7,4,9,10,7277,20,22,cryptocurrency,ru,article
128058,1315522658,2011,9,3,1,46,3559,68,8,itcompanies,ru,article
680122,1659281989,2022,7,6,1,22,5109,10,1,antikvariat,ru,news
687660,1662959733,2022,9,0,1,3,12333,9,3,ios_dev,ru,news
563204,1623907487,2021,6,3,3,2,33124,16,50,it_testing,ru,article
439034,1549377385,2019,2,1,1,6,1828,0,11,group-ib,ru,article
208892,1389694183,2014,1,1,4,9,80561,7,184,netwrix,ru,article
539600,1611778995,2021,1,2,5,5,4711,6,29,python,ru,article
36304,1207080425,2008,4,1,1,1,857,9,0,closet,ru,unknown
156469,1351449386,2012,10,6,5,2,26388,3,48,netdev,ru,article
705802,1671117939,2022,12,3,11,10,2264,6,25,glowbyte,ru,article
24870,1210070259,2008,5,1,2,-3,399,14,0,closet,ru,article
686878,1662540973,2022,9,2,2,7,1339,0,8,hi,ru,news
528696,1605699260,2020,11,2,3,12,4032,17,6,intersect,ru,news
82483,1264764519,2010,1,4,1,2,422,4,0,closet,ru,unknown
398543,1477548008,2016,10,3,7,15,11754,10,11,epson,ru,article
165965,1358318018,2013,1,2,5,226,150998,122,82,robot,ru,article
421983,1535792275,2018,9,5,3,20,3636,24,17,machine_learning,ru,article
142117,1334488465,2012,4,6,1,-21,635,20,14,i_am_advertising,ru,article
21735,1205585405,2008,3,5,3,7,13514,45,8,cms,ru,article
526272,1604406660,2020,11,1,2,3,2863,3,2,github,ru,news
530828,1606996672,2020,12,3,12,54,34890,144,120,skillfactory,ru,article
341492,1509556456,2017,11,2,8,6,3655,3,13,muk,ru,article
268379,1444206039,2015,10,2,7,9,7839,0,15,i_am_advertising,ru,article
228689,1404470564,2014,7,4,3,182,246917,1008,365,infosecurity,ru,article
374887,1428686265,2015,4,4,7,12,19820,45,31,history,ru,article
400531,1484171698,2017,1,2,2,14,20921,182,14,video,ru,article
646011,1642417511,2022,1,0,10,2,2725,0,18,redhatrussia,ru,article
390695,1455708418,2016,2,2,2,34,39693,244,83,popular_science,ru,article
271781,1448545117,2015,11,3,1,-9,2990,5,20,csharp,ru,article
132612,1321333950,2011,11,1,1,31,5261,21,5,flamp,ru,article
583822,1634389861,2021,10,5,2,6,1594,0,1,infosecurity,ru,news
39149,1220732042,2008,9,5,1,50,331,70,1,itcompanies,ru,article
130818,1319102519,2011,10,3,3,9,1650,34,22,statistics,ru,article
12805,1186078292,2007,8,3,1,8,410,9,0,closet,ru,article
24021,1208898050,2008,4,1,2,19,473,17,5,i_am_advertising,ru,article
372601,1471879088,2016,8,0,5,25,20935,31,29,intel,ru,article
13947,1189420711,2007,9,0,2,20,1088,28,0,hardware,ru,article
488368,1581677411,2020,2,4,6,3,3806,0,31,productivity_inside,ru,article
195184,1380111892,2013,9,2,2,43,50698,74,314,webdev,ru,article
383289,1440418900,2015,8,0,3,22,13504,4,32,popular_science,ru,article
423683,1537352589,2018,9,2,6,28,8655,0,37,oleg-bunin,ru,article
509520,1593856235,2020,7,5,1,5,2332,3,1,robo_dev,ru,news
327440,1493210820,2017,4,2,7,24,108209,97,293,javascript,ru,article
80894,1263578314,2010,1,4,2,12,681,23,0,closet,ru,article
286886,1427041548,2015,3,6,2,10,2757,3,4,business-laws,ru,article
400555,1484303658,2017,1,4,1,7,3385,5,7,waves,ru,article
240277,1413268736,2014,10,1,3,31,23633,12,122,webdev,ru,article
237669,1413794422,2014,10,0,13,44,56913,9,243,vk,ru,article
332798,1508154585,2017,10,0,8,11,47290,0,45,dreamkas,ru,article
532590,1607702253,2020,12,4,9,2,3293,4,18,javascript,ru,article
189192,1379030028,2013,9,3,6,34,12703,24,15,crazydev,ru,article
585722,1635314286,2021,10,2,8,37,10511,27,16,kaspersky,ru,article
415983,1531242143,2018,7,1,22,11,5417,8,27,popular_science,ru,article
654521,1646490829,2022,3,5,2,9,1566,1,0,alfa,ru,news
7361,1177314696,2007,4,0,3,11,932,3,1,closet,ru,article
376439,1423730300,2015,2,3,2,3,8298,21,14,DIY,ru,article
566006,1625345471,2021,7,5,3,-2,3120,2,8,pm,ru,article
439942,1549957984,2019,2,1,6,13,18935,1,111,psb,ru,article
431290,1543338190,2018,11,1,4,9,5739,5,2,madrobots,ru,article
522566,1602154674,2020,10,3,11,8,1206,3,13,veeam,ru,article
308508,1472123950,2016,8,3,3,44,23654,86,72,yadro,ru,article
391267,1457450660,2016,3,1,2,20,8167,37,62,habr,ru,article
83884,1265891299,2010,2,3,1,6,453,59,5,social_networks,ru,article
532156,1607521124,2020,12,2,7,0,3119,10,13,it-infrastructure,ru,article
172233,1362988681,2013,3,0,3,2,13750,4,47,ios_dev,ru,article
325516,1491213716,2017,4,0,2,13,2419,5,8,it_people,ru,article
427509,1540329761,2018,10,1,1,6,2886,4,35,southbridge,ru,article
157041,1351778907,2012,11,3,3,-3,11363,9,3,gadgets,ru,article
389779,1453969981,2016,1,3,5,19,11371,24,22,history,ru,article
143732,1336898932,2012,5,6,1,13,114016,45,5,tablets,ru,article
243649,1416391928,2014,11,2,1,13,11283,9,2,azure,ru,article
563930,1624294014,2021,6,0,2,3,1709,0,10,dins,ru,article
3269,1171386486,2007,2,1,1,3,1038,1,0,closet,ru,article
249777,1423120648,2015,2,3,4,64,33283,67,68,beeline,ru,article
297724,1452076922,2016,1,2,6,11,10079,25,34,web_monetization,ru,article
145481,1339143296,2012,6,4,7,1,2075,55,17,habr,ru,article
64336,1247491166,2009,7,0,4,6,1012,12,3,closet,ru,article
315542,1479469359,2016,11,4,5,30,161266,51,306,uteam,ru,article
36192,1203616592,2008,2,3,1,0,319,2,0,closet,ru,unknown
111061,1293934546,2011,1,6,3,0,3012,20,3,browsers,ru,article
334780,1501754233,2017,8,3,1,0,1679,1,9,panda,ru,article
239101,1412326288,2014,10,4,1,5,29405,47,17,smartphones,ru,article
65148,1248272594,2009,7,2,11,77,22074,26,107,ios_dev,ru,article
666464,1652885943,2022,5,2,1,4,615,0,1,finance,ru,news
567318,1626164727,2021,7,1,9,6,1258,1,6,cloud4y,ru,article
571908,1628499299,2021,8,0,3,14,7585,30,3,algorithms,ru,news
317036,1481102901,2016,12,2,6,0,4046,2,18,web_monetization,ru,article
558974,1621862983,2021,5,0,2,13,10722,64,4,business-laws,ru,news
533348,1608114415,2020,12,2,3,1,5142,18,17,artificial_intelligence,ru,article
489808,1582618131,2020,2,1,3,9,8831,22,6,infosecurity,ru,news
250621,1424009262,2015,2,6,11,309,1564978,107,9260,web_design,ru,article
134882,1324369036,2011,12,1,5,20,12592,38,29,alee,ru,article
492134,1584040028,2020,3,3,8,24,20602,57,123,startuprise,ru,article
143942,1337330810,2012,5,4,8,19,20538,32,46,infopulse,ru,article
664770,1651907549,2022,5,5,3,4,2081,7,2,popular_science,ru,news
131656,1320137280,2011,11,1,1,18,535,14,2,itcompanies,ru,article
6647,1176296590,2007,4,2,1,-6,599,7,1,closet,ru,article
22547,1206828499,2008,3,5,1,-18,794,36,0,closet,ru,article
464965,1566763603,2019,8,6,2,4,1780,0,4,webdev,en,article
129311,1317193136,2011,9,2,1,16,803,8,17,closet,ru,unknown
413441,1528364710,2018,6,3,6,4,15232,10,42,redhatrussia,ru,article
469051,1571036401,2019,10,0,2,7,808,0,0,microsoft,en,article
27284,1213280562,2008,6,3,1,-8,538,8,0,ie,ru,article
299148,1457511820,2016,3,2,3,6,5523,0,22,sendpulse,ru,article
173647,1363804431,2013,3,2,1,1,13369,13,11,infosecurity,ru,article
712490,1675342060,2023,2,3,9,7,1815,4,34,doubletapp,ru,article
264193,1438764179,2015,8,2,10,8,11348,6,66,scala,ru,article
45777,1227941890,2008,11,5,1,16,381,4,0,closet,ru,unknown
31470,1205945321,2008,3,2,1,0,1071,0,1,hardware,ru,article
140760,1332791982,2012,3,0,2,23,59551,32,354,css,ru,article
138914,1330329392,2012,2,0,1,33,2371,80,10,wp_dev,ru,article
521916,1601748264,2020,10,5,2,14,4451,55,4,image_processing,ru,news
412987,1527888116,2018,6,4,2,60,41588,133,20,infosecurity,ru,article
161585,1354772609,2012,12,3,1,19,26942,10,3,webnames,ru,article
680112,1659278554,2022,7,6,1,1,877,3,0,mobile_monetization,ru,news
191454,1377534166,2013,8,0,3,12,79070,16,223,algorithms,ru,article
421653,1535544996,2018,8,2,7,14,45606,46,109,reverse-engineering,ru,article
702272,1669721121,2022,11,1,1,4,1396,4,1,business-laws,ru,news
681338,1659972710,2022,8,0,1,13,730,0,8,ozontech,ru,article
15310,1193095033,2007,10,0,1,8,424,1,0,closet,ru,article
57445,1239884469,2009,4,3,5,5,460,5,4,i_am_advertising,ru,article
598303,1640776288,2021,12,2,12,6,2917,8,10,pt,ru,article
684090,1663672859,2022,9,1,4,44,27970,38,18,selectel,ru,article
538130,1611063647,2021,1,1,1,7,1304,2,1,gadgets,ru,news
581360,1633337639,2021,10,0,4,0,963,2,2,startuprise,en,article
234065,1408552430,2014,8,2,3,41,11453,21,50,ivideon,ru,article
549294,1616857074,2021,3,5,3,0,1582,16,7,crazydev,ru,article
60213,1242985558,2009,5,4,1,18,639,8,1,itcompanies,ru,article
485410,1579882913,2020,1,4,2,30,30170,195,10,business-laws,ru,news
8974,1180289357,2007,5,6,5,26,5067,32,19,soft,ru,article
268533,1444642597,2015,10,0,1,9,10715,1,113,microsoft,ru,article
212575,1392367436,2014,2,4,1,6,4367,0,3,microsoft,ru,article
333034,1500016999,2017,7,4,2,8,4695,10,11,JetBrains,ru,article
678866,1658761621,2022,7,0,1,4,1762,0,6,southbridge,ru,news
59064,1241679734,2009,5,3,6,24,1941,17,13,closet,ru,article
573388,1629211120,2021,8,1,1,12,349,0,2,biology,ru,news
711354,1674033996,2023,1,2,2,2,586,2,1,infosecurity,ru,news
6395,1175876084,2007,4,4,1,21,3374,10,3,design,ru,article
221861,1399289254,2014,5,0,3,28,27413,24,151,net,ru,article
150357,1346222921,2012,8,2,3,13,18625,12,98,modx,ru,article
672208,1655620184,2022,6,6,1,9,3230,2,1,multicopters,ru,news
277955,1463465504,2016,5,1,28,19,15011,141,59,cpp,ru,article
382431,1438263999,2015,7,3,1,14,19304,29,13,gadgets,ru,article
138705,1331803493,2012,3,3,21,15,4502,8,101,linux,ru,article
76791,1259578598,2009,11,0,3,9,5660,9,21,closet,ru,article
44691,1226767517,2008,11,5,1,12,360,7,1,closet,ru,article
578894,1632486959,2021,9,4,11,12,25497,16,53,raidix,ru,article
339444,1507369005,2017,10,5,11,29,18428,12,96,touchinstinct,ru,article
368507,1458914926,2016,3,4,2,7,6932,32,4,hardware,ru,article
165683,1358154501,2013,1,0,2,89,85459,43,471,java,ru,article
119220,1305279071,2011,5,4,2,-6,5566,2,4,admarket,ru,article
504854,1591016674,2020,6,0,6,11,11801,6,38,closet,ru,article
173353,1363663614,2013,3,1,1,9,44917,33,24,statistics,ru,article
314730,1478676553,2016,11,2,8,13,7863,20,19,dataline,ru,article
373369,1492189269,2017,4,4,7,10,10384,13,12,kingston_technology,ru,article
169189,1360693178,2013,2,1,1,-10,6667,4,19,java,ru,article
470187,1570221758,2019,10,4,13,14,6782,9,83,analysis_design,ru,article
367933,1455262337,2016,2,4,4,5,11888,26,16,asus,ru,article
26263,1211890396,2008,5,1,1,14,704,11,6,closet,ru,article
560010,1622366683,2021,5,6,4,1,18052,239,38,programming,ru,article
392105,1459348322,2016,3,2,13,14,21817,10,18,ua-hosting,ru,article
598109,1640600076,2021,12,0,5,3,1495,13,9,design,ru,article
87808,1280667686,2010,8,6,10,55,2749,43,32,games,ru,article
315468,1479366894,2016,11,3,9,11,4821,3,30,southbridge,ru,article
574264,1629732491,2021,8,0,1,2,2124,0,5,X5Tech,ru,news
394427,1463758863,2016,5,4,2,24,20752,40,33,popular_science,ru,article
446206,1554714002,2019,4,0,12,20,25301,0,108,ruvds,ru,article
586314,1635512073,2021,10,4,9,8,18190,8,95,productivity_inside,ru,article
81542,1264108623,2010,1,3,1,31,522,71,3,closet,ru,article
209774,1390245766,2014,1,0,1,84,100814,54,46,robot,ru,article
533352,1608116294,2020,12,2,2,10,19953,31,4,firefox,ru,news
678926,1658772024,2022,7,0,1,3,14151,22,3,sales,ru,news
684016,1661434680,2022,8,3,6,27,3455,6,37,constanta,ru,article
2344,1166026080,2006,12,2,1,4,700,2,0,closet,ru,article
424135,1537712347,2018,9,6,4,17,19752,34,28,cloud_mts,ru,article
175837,1365405276,2013,4,0,2,33,14146,12,25,infosecurity,ru,article
303190,1465895342,2016,6,1,11,22,77553,4,294,selectel,ru,article
679186,1658858321,2022,7,1,5,6,2064,1,2,sales,ru,news
358028,1523266811,2018,4,0,3,17,14423,8,6,business-laws,ru,article
495698,1586011000,2020,4,5,10,24,386490,31,572,webdev,ru,article
57420,1239871924,2009,4,3,2,2,566,19,1,google,ru,unknown
234369,1408873666,2014,8,6,8,147,94239,47,360,programming,ru,article
273573,1450681138,2015,12,0,4,4,27905,12,88,comet-server,ru,article
393367,1461751732,2016,4,2,7,22,14324,18,21,popular_science,ru,article
580600,1632902299,2021,9,2,2,11,3891,3,3,hr_management,ru,news
4992,1169623740,2007,1,2,3,16,497,26,1,closet,ru,article
90487,1270805137,2010,4,4,8,35,3445,29,106,php,ru,article
169991,1361290174,2013,2,1,2,189,178374,82,275,gtd,ru,article
530346,1609245701,2020,12,1,14,2,2222,2,19,net,ru,article
5525,1174410793,2007,3,1,1,4,652,7,0,closet,ru,article
176535,1365796075,2013,4,4,7,46,29543,6,161,zfort,ru,article
68436,1251782948,2009,9,1,1,2,15293,3,4,itcompanies,ru,article
662489,1650639869,2022,4,4,4,30,18577,15,126,globalsign,ru,article
538484,1611227436,2021,1,3,2,8,4241,4,5,infosecurity,ru,news
373691,1501824601,2017,8,4,9,5,36888,57,34,banderolka,ru,article
24582,1209722061,2008,5,4,2,7,2699,4,4,webdev,ru,article
13140,1187007006,2007,8,0,1,5,355,14,0,closet,ru,article
258391,1432204059,2015,5,3,9,0,46545,377,51,crazydev,ru,article
122603,1308915818,2011,6,4,1,41,2439,59,18,android_dev,ru,article
441522,1551015575,2019,2,6,4,15,4276,0,18,productivity_inside,ru,article
501652,1589310601,2020,5,1,6,11,20081,3,84,webdev,ru,article
71236,1254423246,2009,10,3,4,68,69389,59,307,css,ru,article
500970,1588868802,2020,5,3,5,-13,4132,14,16,internetmarketing,ru,article
346718,1516049569,2018,1,0,3,11,51698,19,49,webdev,ru,article
28729,1215531357,2008,7,1,3,10,525,5,3,opera,ru,article
498518,1587561956,2020,4,2,5,4,1652,0,8,erp,ru,article
242279,1415106002,2014,11,1,2,34,26422,50,150,programming,ru,article
358916,1526881974,2018,5,0,12,3,6660,2,41,gamedev,ru,article
93246,1273570685,2010,5,1,3,41,964,50,3,popular_science,ru,article
567094,1625991395,2021,7,6,2,12,10908,46,4,energy,ru,news
86267,1267643656,2010,3,2,2,5,1503,3,2,spam,ru,article
693466,1665774537,2022,10,4,1,10,10247,9,5,gadgets,ru,news
372099,1461149528,2016,4,2,6,11,18821,8,52,wirex,ru,article
246189,1418895644,2014,12,3,5,19,30490,8,190,infosecurity,ru,article
583106,1634393132,2021,10,5,6,108,52045,43,71,timeweb,ru,article
532512,1607680471,2020,12,4,5,1,938,1,4,surfstudio,ru,article
464071,1566124623,2019,8,6,16,44,26972,72,180,yandex,ru,article
282604,1461754318,2016,4,2,3,24,29160,9,176,programming,ru,article
312124,1476019565,2016,10,6,4,5,4788,6,10,kingservers,ru,article
589983,1637229211,2021,11,3,2,7,1103,0,1,pm,ru,news
116625,1301898706,2011,4,0,6,66,7064,38,43,data_mining,ru,article
518442,1601901457,2020,10,0,8,7,2216,0,16,vtb,ru,article
8060,1178556116,2007,5,0,1,10,421,27,1,closet,ru,article
265189,1440089610,2015,8,3,3,6,5921,0,9,dell_technologies,ru,article
411575,1523182449,2018,4,6,3,28,28494,76,39,pochtoy,ru,article
231019,1406229320,2014,7,3,2,17,25387,42,56,infosecurity,ru,article
493452,1584802224,2020,3,5,6,8,10693,4,60,gamedev,ru,article
441364,1551165954,2019,2,1,4,24,2379,8,6,vk,ru,article
477198,1574845337,2019,11,2,7,14,19342,7,66,group-ib,ru,article
706474,1671483210,2022,12,0,5,31,8072,77,91,infosecurity,ru,article
251295,1424767303,2015,2,1,16,29,92788,19,308,algorithms,ru,article
395629,1467396056,2016,7,4,18,32,116291,108,591,soft,ru,article
5729,1174752383,2007,3,5,1,-4,1117,10,0,itcompanies,ru,article
339362,1507378788,2017,10,5,7,11,5430,3,30,edison,ru,article
594079,1638942129,2021,12,2,5,34,17858,25,19,read,ru,article
10968,1182242837,2007,6,1,1,2,576,4,0,closet,ru,article
104208,1284471482,2010,9,1,2,78,10891,54,92,algorithms,ru,article
125058,1311775897,2011,7,2,3,6,23074,55,6,netcat,ru,article
548454,1616514475,2021,3,1,5,63,189011,288,108,englishdom,ru,article
351400,1521452542,2018,3,0,11,29,37393,20,190,data_mining,ru,article
73035,1256152412,2009,10,2,1,128,1736,78,153,mysql,ru,article
546732,1616058533,2021,3,3,14,7,4277,10,27,rtlabs,ru,article
501780,1589378252,2020,5,2,1,31,11041,156,3,business-laws,ru,news
148176,1342801868,2012,7,4,1,3,877,2,2,wp_dev,ru,article
682108,1660243020,2022,8,3,2,0,1193,0,0,gadgets,ru,news
399849,1480996905,2016,12,1,7,64,22752,77,23,popular_science,ru,article
704958,1671278461,2022,12,5,13,56,5289,25,75,open_source,ru,article
157903,1352386436,2012,11,3,1,22,47582,29,152,3d_graphics,ru,article
662636,1650803773,2022,4,6,2,8,4780,17,4,itcompanies,ru,news
82894,1265128751,2010,2,1,1,-31,754,38,0,closet,ru,article
314372,1478173150,2016,11,3,4,19,34262,237,82,research,ru,article
281240,1460133850,2016,4,4,3,-2,7393,13,11,extjs,ru,article
45619,1227763255,2008,11,3,1,31,7393,60,25,itcompanies,ru,article
106615,1287661204,2010,10,3,1,74,3014,199,4,java,ru,article
260595,1434624851,2015,6,3,30,8,20179,2,99,muk,ru,article
361825,1413281977,2014,10,1,1,20,4456,7,44,habr,ru,article
180211,1368972472,2013,5,6,2,23,26595,23,26,linux,ru,article
277853,1456320716,2016,2,2,1,9,7301,12,12,rambler_and_co,ru,article
586636,1635752959,2021,11,0,1,0,543,0,0,hackathons,ru,article
